Tech_U1_L10 (10).pptx | material_id: 6908e610f6c86acdc22a2d65 | gridfs_id: 6908e610f6c86acdc22a2d5e
Card #158: Database Security Issues: Discretionary Access Control, Mandatory Access Control | fileName: Sem5_DBMS_U4_102_103_Database Security Issues_Discretionary Access Control, Mandatory Access control.pptx | material_id: 6908e614f6c86acdc22a3c85 | gridfs_id: 6908e614f6c86acdc22a3c7e
Card #159: Sem5_DBMS_U2_Lecture_21_b_SQL_overview | fileName: Sem5_DBMS_U2_Lecture_21_b_SQL_overview.pdf | material_id: 6908e614f6c86acdc22a3c93 | gridfs_id: 6908e614f6c86acdc22a3c8d
Card #160: Sem5_DBMS_U2_Lecture_34_Query Processing and Optimization | fileName: Sem5_DBMS_U2_Lecture_34_Query Processing and Optimization.pdf | material_id: 6908e614f6c86acdc22a3cc0 | gridfs_id: 6908e614f6c86acdc22a3cbc

=== Subject: Mechanical Engineering Science ===
Card #161: Mechanical Engineering Science - Unit 3: Casting, Forming, and Joining Processes | fileName: Sem2_Mechanical_U3_Casting_Forming_And_Joining_Processes.pdf | material_id: 6908e610f6c86acdc22a2c93 | gridfs_id: 6908e610f6c86acdc22a2c83
Card #162: IC Engines and Turbines | fileName: Sem2_Mechanical_U1_IC_Engines_And_Turbines.pdf | material_id: 6908e614f6c86acdc22a3b62 | gridfs_id: 6908e614f6c86acdc22a3b3a

=== Subject: Engineering Mathematics-II ===
Card #163: MATLAB Examples for Engineering Mathematics II | fileName: Sem2_MATLAB.pdf | material_id: 6908e610f6c86acdc22a2c9c | gridfs_id: 6908e610f6c86acdc22a2c94

=== Subject: Machine Learning ===
Card #164: Machine Learning: Unit 1 - Decision Trees (Part 2) - ID3 Algorithm and Issues | fileName: Sem5_Machine_Learning_U1_L4_Decision_Trees_(Part 2).pdf | material_id: 6908e610f6c86acdc22a2ca8 | gridfs_id: 6908e610f6c86acdc22a2ca1
Card #165: Ensemble Learning: Basic Idea and Real-life Examples | fileName: Sem5_Machine_Learning_U2_L7_Ensemble_Models.pdf | material_id: 6908e610f6c86acdc22a2cac | gridfs_id: 6908e610f6c86acdc22a2ca9
Card #166: Machine Learning: Unit 2 - Introduction to Artificial Neural Networks (ANN) | fileName: Sem5_Machine_Learning_U2_L1_Introduction_to_ANN.pdf | material_id: 6908e610f6c86acdc22a2cc2 | gridfs_id: 6908e610f6c86acdc22a2cbc
Card #167: Machine Learning: Performance Metrics and Confusion Matrix | fileName: Sem5_Machine_Learning_U1_L8_ Performance_Metrics.pdf | material_id: 6908e610f6c86acdc22a2d44 | gridfs_id: 6908e610f6c86acdc22a2d33
Card #168: Bayesian Learning: Maximum A Posteriori (MAP) and Maximum Likelihood (ML) Hypotheses | fileName: Sem5_Machine_Learning_U3_L1.2_Bayesian_Learning_MAP_and_ML.pdf | material_id: 6908e610f6c86acdc22a2d51 | gridfs_id: 6908e610f6c86acdc22a2d4b
Card #169: K-Nearest Neighbors (KNN) Algorithm and Instance-Based Learning | fileName: Sem5_Machine_Learning_U1_L7_ KNN.pdf | material_id: 6908e611f6c86acdc22a2dc7 | gridfs_id: 6908e611f6c86acdc22a2dbc
Card #170: Introduction to Hidden Markov Models in Machine Learning | fileName: Sem5_Machine_Learning_U3_L2.2_HMM_Intro.pdf | material_id: 6908e611f6c86acdc22a2ed4 | gridfs_id: 6908e611f6c86acdc22a2ed0
Card #171: Machine Learning: Support Vector Machines (SVM) - Soft Margin | fileName: Sem5_Machine_Learning_U2_L6_SVM_Soft_Margin.pdf | material_id: 6908e611f6c86acdc22a2f03 | gridfs_id: 6908e611f6c86acdc22a2f00
Card #172: Machine Learning Unit 3: Naïve Bayes Classifier | fileName: Sem5_Machine_Learning_U3_L1.3_Bayesian_Learning_Naïve_Bayes_Classifier.pdf | material_id: 6908e611f6c86acdc22a3020 | gridfs_id: 6908e611f6c86acdc22a3014
Card #173: Machine Learning - Unit 1 - Lesson 3: Decision Trees (Part 1) | fileName: Sem5_Machine_Learning_U1_L3_Decision_Trees_(Part 1).pdf | material_id: 6908e611f6c86acdc22a30ca | gridfs_id: 6908e611f6c86acdc22a30c1
Card #174: K-Means Clustering Algorithm: Concepts, Variants, and Relation to Expectation Maximization | fileName: Sem5_Machine_Learning_U4_2_K-means_clustering_Bisecting_K-means_K-Means_as_special_case_of_Expectation_Maximization.pdf | material_id: 6908e612f6c86acdc22a3156 | gridfs_id: 6908e612f6c86acdc22a314c
Card #175: Machine Learning - Unit 1: Logistic Regression | fileName: Sem5_Machine_Learning_U1_L6_Logistic_Regression.pdf | material_id: 6908e612f6c86acdc22a31fd | gridfs_id: 6908e612f6c86acdc22a31f4
Card #176: Machine Learning: Unit 3 - The Learning Problem and Baum-Welch Algorithm | fileName: Sem5_Machine_Learning_U3_L2.5_Learning_Problem.pdf | material_id: 6908e612f6c86acdc22a3335 | gridfs_id: 6908e612f6c86acdc22a332f
Card #177: Machine Learning: Unit 4, Topic 5 - Convolutional Neural Networks (CNNs) | fileName: Sem5_Machine_Learning_U4_5_CNN.pdf | material_id: 6908e612f6c86acdc22a3472 | gridfs_id: 6908e612f6c86acdc22a3450
Card #178: Machine Learning: Unit 4 - Dimensions and Parameter Calculations in CNNs for Training | fileName: Sem5_Machine_Learning_U4_6_CNN_Dimension_parameter_calc_training.pdf | material_id: 6908e612f6c86acdc22a34e0 | gridfs_id: 6908e612f6c86acdc22a34cb
Card #179: The Likelihood Problem: Brute Force Solution in Machine Learning | fileName: Sem5_Machine_Learning_U3_L2.3_Likelihood_Problem.pdf | material_id: 6908e612f6c86acdc22a34f7 | gridfs_id: 6908e612f6c86acdc22a34ec
Card #180: Machine Learning: Introduction to Transformers | fileName: Sem5_Machine_Learning_U4_8_Introduction_to_Transformers.pdf | material_id: 6908e612f6c86acdc22a3509 | gridfs_id: 6908e612f6c86acdc22a34f8
Card #181: Machine Learning: Bias and Variance Tradeoff | fileName: Sem5_Machine_Learning_U1_L5_Bias_Variance_Tradeoff.pdf | material_id: 6908e612f6c86acdc22a3520 | gridfs_id: 6908e612f6c86acdc22a351a
Card #182: Bayes Optimal Classifier and Gibbs Algorithm in Machine Learning | fileName: Sem5_Machine_Learning_U3_L1.4 _Bayesian_Learning_Optimal_Classifier.pdf | material_id: 6908e613f6c86acdc22a366d | gridfs_id: 6908e613f6c86acdc22a3669
Card #183: Machine Learning - Unit 2: Random Forest (Ensemble Learning) | fileName: Sem5_Machine_Learning_U2_L9_Random_Forest.pdf | material_id: 6908e613f6c86acdc22a377d | gridfs_id: 6908e613f6c86acdc22a377a
Card #184: Machine Learning: Unit 3 - The Decoding Problem and Viterbi Algorithm | fileName: Sem5_Machine_Learning_U3_L2.4_Decoding_Problem.pdf | material_id: 6908e613f6c86acdc22a378a | gridfs_id: 6908e613f6c86acdc22a3784
Card #185: Machine Learning - Concept Learning | fileName: Sem5_Machine_Learning_U1_L2_Concept_Learning.pdf | material_id: 6908e613f6c86acdc22a37a4 | gridfs_id: 6908e613f6c86acdc22a37a1
Card #186: Gaussian Mixture Models in Machine Learning | fileName: Sem5_Machine_Learning_U3_L1.8_Gaussian_Mixture_Models.pdf | material_id: 6908e613f6c86acdc22a38bf | gridfs_id: 6908e613f6c86acdc22a38bc
Card #187: Sem5_Machine_Learning_U2_L3_Activation_Functions | fileName: Sem5_Machine_Learning_U2_L3_Activation_Functions.pdf | material_id: 6908e613f6c86acdc22a38db | gridfs_id: 6908e613f6c86acdc22a38d8
Card #188: Sem5_Machine_Learning_U2_L2_Working_of_Neural_Networks | fileName: Sem5_Machine_Learning_U2_L2_Working_of_Neural_Networks.pdf | material_id: 6908e613f6c86acdc22a3905 | gridfs_id: 6908e613f6c86acdc22a38e7
Card #189: Sem5_Machine_Learning_U4_4_Introduction_to_deep_Learning | fileName: Sem5_Machine_Learning_U4_4_Introduction_to_deep_Learning.pdf | material_id: 6908e613f6c86acdc22a39b5 | gridfs_id: 6908e613f6c86acdc22a39af
Card #190: Sem5 Machine Learning Unit 2 Lesson 8 Gradient Boosting | fileName: Sem5_Machine_Learning_U2_L8_Gradient_Boosting.pdf | material_id: 6908e613f6c86acdc22a3a1a | gridfs_id: 6908e613f6c86acdc22a3a16
Card #191: Sem5_Machine_Learning_U4_3_PCA_SVD_with_example | fileName: Sem5_Machine_Learning_U4_3_PCA_SVD_with_example.pdf | material_id: 6908e613f6c86acdc22a3a32 | gridfs_id: 6908e613f6c86acdc22a3a28
Card #192: Sem5_Machine_Learning_U4_9_LLM_2025 | fileName: Sem5_Machine_Learning_U4_9_LLM_2025.pdf | material_id: 6908e613f6c86acdc22a3a5c | gridfs_id: 6908e613f6c86acdc22a3a55
Card #193: Sem5_Machine_Learning_U4_7_Introduction to RL | fileName: Sem5_Machine_Learning_U4_7_Introduction to RL.pdf | material_id: 6908e613f6c86acdc22a3ad0 | gridfs_id: 6908e613f6c86acdc22a3ac7
Card #194: Hierarchical vs Nonhierarchical Clustering: Agglomerative and Divisive Methods | fileName: Sem5_Machine_Learning_U4_1_Hierarchical_vs_nonhierarchical_Agglomerative_and_divisive(2 sessions).pdf | material_id: 6908e613f6c86acdc22a3ae3 | gridfs_id: 6908e613f6c86acdc22a3adb
Card #195: Sem5 Machine Learning Unit 2 Lesson 5 - Support Vector Machine (SVM) | fileName: Sem5_Machine_Learning_U2_L5_SVM.pdf | material_id: 6908e613f6c86acdc22a3b02 | gridfs_id: 6908e613f6c86acdc22a3ae4
Card #196: Optimization Algorithms in Machine Learning | fileName: Sem5_Machine_Learning_U2_L4_Optimizers.pdf | material_id: 6908e614f6c86acdc22a3b74 | gridfs_id: 6908e614f6c86acdc22a3b67
Card #197: Bayesian Learning Introduction - Machine Learning Unit 3 | fileName: Sem5_Machine_Learning_U3_L1.1_Bayesian_Learning_Introduction.pdf | material_id: 6908e614f6c86acdc22a3bf9 | gridfs_id: 6908e614f6c86acdc22a3bf4
Card #198: Sem5_Machine_Learning_U1_L1 ML models | fileName: Sem5_Machine_Learning_U1_L1 ML models.pdf | material_id: 6908e614f6c86acdc22a3c09 | gridfs_id: 6908e614f6c86acdc22a3bfe
Card #199: Sem5_Machine_Learning_U3_L2.1_Markov_Intro | fileName: Sem5_Machine_Learning_U3_L2.1_Markov_Intro.pdf | material_id: 6908e614f6c86acdc22a3c9e | gridfs_id: 6908e614f6c86acdc22a3c9a
Card #200: Sem5_Machine_Learning_U3_L1.6_EM_Continued | fileName: Sem5_Machine_Learning_U3_L1.6_EM_Continued.pdf | material_id: 6908e614f6c86acdc22a3ca9 | gridfs_id: 6908e614f6c86acdc22a3ca5

=== Subject: Automata Formal Languages & Logic ===
Card #201: Automata Formal Languages & Logic - Unit 1: Regular Expressions and their Algebraic Laws | fileName: Sem3_AFLL_U1_L14.pptx | material_id: 6908e610f6c86acdc22a2cc9 | gridfs_id: 6908e610f6c86acdc22a2cc7
Card #202: Automata Formal Languages & Logic - Unit 1: Regular Expression in Practice | fileName: Sem3_AFLL_U1_L15.pptx | material_id: 6908e611f6c86acdc22a2e9e | gridfs_id: 6908e611f6c86acdc22a2e9b
Card #203: AFLL: Unit 1, Lesson 2 - Deterministic and Non-Deterministic Finite Automata | fileName: Sem3_AFLL_U1_L2.pptx | material_id: 6908e611f6c86acdc22a2eca | gridfs_id: 6908e611f6c86acdc22a2ec6
Card #204: Equivalence of Regular Expressions: Formal and Informal Methods | fileName: Sem3_AFLL_U1_L19.pptx | material_id: 6908e611f6c86acdc22a3003 | gridfs_id: 6908e611f6c86acdc22a3001
Card #205: Automata Formal Languages & Logic - Unit 1: Deterministic Finite Automata (DFA) - Formal Definition and Transition Diagrams | fileName: Sem3_AFLL_U1_L7.pdf | material_id: 6908e611f6c86acdc22a3066 | gridfs_id: 6908e611f6c86acdc22a305d
Card #206: Automata Formal Languages & Logic - Unit 1: Basic Notations | fileName: Sem3_AFLL_U1_L5.pdf | material_id: 6908e611f6c86acdc22a3112 | gridfs_id: 6908e611f6c86acdc22a310f
Card #207: Automata Formal Languages & Logic - Unit 1: Deterministic Finite Acceptor/Automata | fileName: Sem3_AFLL_U1_L8.pptx | material_id: 6908e612f6c86acdc22a3419 | gridfs_id: 6908e612f6c86acdc22a3413
Card #208: Automata Formal Languages & Logic - Unit 1: Mathematical Preliminaries | fileName: Sem3_AFLL_U1_L3.pdf | material_id: 6908e612f6c86acdc22a3422 | gridfs_id: 6908e612f6c86acdc22a341a
Card #209: Automata Formal Languages & Logic - Unit 1: Minimization of DFA | fileName: Sem3_AFLL_U1_L13.pptx | material_id: 6908e612f6c86acdc22a3490 | gridfs_id: 6908e612f6c86acdc22a348e

=== Subject: Electronic Principles & Devices ===
Card #210: Electronic Principles & Devices - Unit 1: Basic Circuit Elements and Semiconductor Diodes | fileName: Sem1_EPD_U1_Semiconductor_Diodes.pdf | material_id: 6908e610f6c86acdc22a2cfa | gridfs_id: 6908e610f6c86acdc22a2ce1
Card #211: Unit I: Fundamentals of DC Circuits | fileName: Sem2_Electrical_U1_DC_Circuits.pdf | material_id: 6908e611f6c86acdc22a2dbb | gridfs_id: 6908e611f6c86acdc22a2dad
Card #212: EPD Unit 2: Semiconductor Diode Applications - Regulated Power Supply & Half Wave Rectifier | fileName: Sem1_EPD_U2_Semiconductor_Diodes_Applicatiom.pdf | material_id: 6908e611f6c86acdc22a2eb9 | gridfs_id: 6908e611f6c86acdc22a2ea9
Card #213: Introduction to Mealy and Moore Finite State Machines | fileName: Sem3_DDCO_U2_L7.pptx | material_id: 6908e612f6c86acdc22a342d | gridfs_id: 6908e612f6c86acdc22a3429
Card #214: Introduction to Flip-Flops and Edge-Triggered D Flip-Flops | fileName: Sem3_DDCO_U2_L4.pptx | material_id: 6908e612f6c86acdc22a3533 | gridfs_id: 6908e612f6c86acdc22a3524
Card #215: Design and Analysis of Synchronous Counters | fileName: Sem3_DDCO_U2_L12.pptx | material_id: 6908e613f6c86acdc22a3729 | gridfs_id: 6908e613f6c86acdc22a3724
Card #216: Gate-Level Minimization and Karnaugh Map Techniques for Boolean Function Simplification | fileName: Sem3_DDCO_U1_L4.pptx | material_id: 6908e613f6c86acdc22a3a69 | gridfs_id: 6908e613f6c86acdc22a3a5d
Card #217: Sem3_DDCO_U2_L2 - Sequential Circuits and Memory Elements | fileName: Sem3_DDCO_U2_L2.pptx | material_id: 6908e614f6c86acdc22a3b30 | gridfs_id: 6908e614f6c86acdc22a3b2c

=== Subject: Mechanical Engineering ===
Card #218: Mechanical Engineering Science: Unit 4 - Machining, Automation, Robotics, Control System, and Industry 4.0 | fileName: Sem2_Mechanical_U4_Machinig_Automation_Robotics_Control_System_And_Industry_4.0.pdf | material_id: 6908e610f6c86acdc22a2d1a | gridfs_id: 6908e610f6c86acdc22a2cfb
Card #219: Mechanical Engineering Science: Unit 2 - Engineering Materials, Stress, Strain, and Transmission Systems | fileName: Sem2_Mechanical_U2_Engineering_Material_Stress_And_strain_And_Transmission _System.pdf | material_id: 6908e611f6c86acdc22a2e6f | gridfs_id: 6908e611f6c86acdc22a2e35
Card #220: Mechanics Textbook - Unit Conversion Factors | fileName: Sem1_Mechanics_Textbook.pdf | material_id: 6908e611f6c86acdc22a2ff9 | gridfs_id: 6908e611f6c86acdc22a2f26

=== Subject: Digital Design and Computer Organization ===
Card #221: Digital Design and Computer Organization: Basic Structure of Computers (Lesson 1) | fileName: Sem3_DDCO_U3_L1.pptx | material_id: 6908e610f6c86acdc22a2d25 | gridfs_id: 6908e610f6c86acdc22a2d22
Card #222: Digital Logic: Introduction to Logic Circuits and Combinational Circuit Analysis | fileName: Sem3_DDCO_U1_L6.pptx | material_id: 6908e611f6c86acdc22a2d8b | gridfs_id: 6908e611f6c86acdc22a2d7e
Card #223: Binary Adders and Subtractors: Half Adder and Full Adder | fileName: Sem3_DDCO_U1_L7.pptx | material_id: 6908e611f6c86acdc22a2d99 | gridfs_id: 6908e611f6c86acdc22a2d8c
Card #224: Synchronous Sequential Logic: Latches, Flip-flops, and Memory Elements | fileName: Sem3_DDCO_U2_L1.pptx | material_id: 6908e611f6c86acdc22a2ddf | gridfs_id: 6908e611f6c86acdc22a2dda
Card #225: Synchronous Sequential Logic: Ripple Counters | fileName: Sem3_DDCO_U2_L11.pptx | material_id: 6908e612f6c86acdc22a3217 | gridfs_id: 6908e612f6c86acdc22a3210
Card #226: Introduction to Registers and Shift Registers | fileName: Sem3_DDCO_U2_L10.pptx | material_id: 6908e612f6c86acdc22a333d | gridfs_id: 6908e612f6c86acdc22a3336
Card #227: Digital Design and Computer Organization: Unit 1 - Introduction to Gate-Level Minimization and Combinational Logic | fileName: Sem3_DDCO_U1_L1.pptx | material_id: 6908e612f6c86acdc22a33f9 | gridfs_id: 6908e612f6c86acdc22a33f1
Card #228: Introduction to Boolean Functions and Logic Gates | fileName: Sem3_DDCO_U1_L2.pptx | material_id: 6908e612f6c86acdc22a34e8 | gridfs_id: 6908e612f6c86acdc22a34e1
Card #229: Digital Design and Computer Organization: Memory Operations and Instruction Sequencing | fileName: Sem3_DDCO_U3_L5.pptx | material_id: 6908e612f6c86acdc22a3550 | gridfs_id: 6908e612f6c86acdc22a354b
Card #230: State Reduction in Sequential Circuits | fileName: Sem3_DDCO_U2_L8.pptx | material_id: 6908e613f6c86acdc22a362d | gridfs_id: 6908e613f6c86acdc22a3628
Card #231: Digital Design and Computer Organization: Standard Input and Output Interfaces and Bus Standards | fileName: Sem3_DDCO_U3_L9.pptx | material_id: 6908e613f6c86acdc22a3688 | gridfs_id: 6908e613f6c86acdc22a3683
Card #232: Digital Design and Computer Organization: Input/Output Organisation and Accessing I/O Devices | fileName: Sem3_DDCO_U3_L8.pptx | material_id: 6908e613f6c86acdc22a36e6 | gridfs_id: 6908e613f6c86acdc22a36e0
Card #233: Synchronous Sequential Circuit Design: State Diagrams and Flip-Flop Implementation | fileName: Sem3_DDCO_U2_L9.pptx | material_id: 6908e613f6c86acdc22a371f | gridfs_id: 6908e613f6c86acdc22a3719
Card #234: Introduction to Memory Locations and Addresses | fileName: Sem3_DDCO_U3_L4.pptx | material_id: 6908e613f6c86acdc22a37b2 | gridfs_id: 6908e613f6c86acdc22a37a5
Card #235: Introduction to Analysis of Clocked Sequential Circuits and State Equations | fileName: Sem3_DDCO_U2_L5.pptx | material_id: 6908e613f6c86acdc22a3853 | gridfs_id: 6908e613f6c86acdc22a384e
Card #236: Canonical and Standard Forms in Combinational Logic | fileName: Sem3_DDCO_U1_L3.pptx | material_id: 6908e613f6c86acdc22a3909 | gridfs_id: 6908e613f6c86acdc22a3906
Card #237: Digital Design and Computer Organization: Binary Multipliers and Magnitude Comparator | fileName: Sem3_DDCO_U1_L8.pptx | material_id: 6908e613f6c86acdc22a3937 | gridfs_id: 6908e613f6c86acdc22a3928
Card #238: Digital Design and Computer Organization - Encoders | fileName: Sem3_DDCO_U1_L10.pptx | material_id: 6908e613f6c86acdc22a3ada | gridfs_id: 6908e613f6c86acdc22a3ad6
Card #239: Number Representation, Arithmetic Operations, and Characters in Digital Design and Computer Organization | fileName: Sem3_DDCO_U3_L3.pptx | material_id: 6908e614f6c86acdc22a3b34 | gridfs_id: 6908e614f6c86acdc22a3b31
Card #240: Digital Design and Computer Organization - Basic Operational Concepts and Functional Units | fileName: Sem3_DDCO_U3_L2.pptx | material_id: 6908e614f6c86acdc22a3bfd | gridfs_id: 6908e614f6c86acdc22a3bfa
Card #241: Digital Design and Computer Organization - Unit 1 Lesson 11: Multiplexers | fileName: Sem3_DDCO_U1_L11.pptx | material_id: 6908e614f6c86acdc22a3c55 | gridfs_id: 6908e614f6c86acdc22a3c51
Card #242: Gate Level Minimization and Universal Gate Implementation Using NAND and NOR | fileName: Sem3_DDCO_U1_L5.pptx | material_id: 6908e614f6c86acdc22a3c7d | gridfs_id: 6908e614f6c86acdc22a3c75
Card #243: Digital Design and Computer Organization - Decoders | fileName: Sem3_DDCO_U1_L9.pptx | material_id: 6908e614f6c86acdc22a3cbb | gridfs_id: 6908e614f6c86acdc22a3cb4

=== Subject: Software Engineering ===
Card #244: Software Engineering - Unit 1, Lesson 3: SDLC Models (Waterfall, V, Prototype, Incremental & Iterative) | fileName: Sem5_Software_Engineering_U1_L3_SDLC_Models_updated.pptx | material_id: 6908e610f6c86acdc22a2d5d | gridfs_id: 6908e610f6c86acdc22a2d52
Card #245: Reuse Focused Software Development Approaches - Component Based Software Engineering (CBSE) | fileName: Sem5_Software_Engineering_U1_L5_CBSE_updated.pptx | material_id: 6908e611f6c86acdc22a2d7d | gridfs_id: 6908e611f6c86acdc22a2d75
Card #246: Software Engineering: Principles and Life Cycles (SDLC) | fileName: Sem5_Software_Engineering_U1_L2 Life Cycles - updated.pptx | material_id: 6908e611f6c86acdc22a2df8 | gridfs_id: 6908e611f6c86acdc22a2dee
Card #247: Software Engineering - Unit 1: Introduction to Software Engineering | fileName: Sem5_Software_Engineering_U1_L1_Intro_to_SE_updated.pptx | material_id: 6908e612f6c86acdc22a3172 | gridfs_id: 6908e612f6c86acdc22a3157
Card #248: Software Requirements: Elicitation and Analysis Processes & Techniques | fileName: Sem5_Software_Engineering_U1_L7_Req_Elicitation_and_Analysis_updated.pptx | material_id: 6908e612f6c86acdc22a320f | gridfs_id: 6908e612f6c86acdc22a31fe
Card #249: Software Requirements Specification (SRS), Documentation, and Management | fileName: Sem5_Software_Engineering_U1_L8_SRS_updated.pptx | material_id: 6908e613f6c86acdc22a3694 | gridfs_id: 6908e613f6c86acdc22a3689
Card #250: Requirement Engineering - Introduction, Properties, and Process | fileName: Sem5_Software_Engineering_U1_L6_Req_Engg_updated.pptx | material_id: 6908e613f6c86acdc22a382a | gridfs_id: 6908e613f6c86acdc22a3822
Card #251: Software Engineering Notes (UE22CS341A) - Unit 2: Software Project Management Fundamentals | fileName: Sem5_Software_Engineering_U2_Notes.pdf | material_id: 6908e613f6c86acdc22a3940 | gridfs_id: 6908e613f6c86acdc22a3938
Card #252: Sem5 Software Engineering Unit 3 Notes Updated | fileName: Sem5_Software_Engineering_U3_Notes_Updated.pdf | material_id: 6908e614f6c86acdc22a3b77 | gridfs_id: 6908e614f6c86acdc22a3b75
Card #253: Sem5_Software_Engineering_U1_L4_Agile_Methodology_updated | fileName: Sem5_Software_Engineering_U1_L4_Agile_Methodology_updated.pptx | material_id: 6908e614f6c86acdc22a3bd4 | gridfs_id: 6908e614f6c86acdc22a3bc2
Card #254: Software Engineering Notes - Unit 4: Software Testing | fileName: Sem5_Software_Engineering_U4_Notes.pdf | material_id: 6908e614f6c86acdc22a3c44 | gridfs_id: 6908e614f6c86acdc22a3c3e

=== Subject: Chemistry ===
Card #255: Engineering Chemistry - Unit 2: Electrochemical Equilibria | fileName: Sem1_Chemistry_U2_Electrochemistry.pdf | material_id: 6908e611f6c86acdc22a2da9 | gridfs_id: 6908e611f6c86acdc22a2d9a
Card #256: Engineering Chemistry: Nanomaterials (Unit 4) | fileName: Sem1_Chemistry_U4_Storage_Materials_And_Green_Chemistry.pdf | material_id: 6908e612f6c86acdc22a3325 | gridfs_id: 6908e612f6c86acdc22a3310
Card #257: Engineering Chemistry: Module 5 - Energy Storage Devices, Fuel Cells, and Sensors | fileName: Sem1_Chemistry_U3_Energy_Storage_Devices_And_Hydrogen_Storage_Sensor.pdf | material_id: 6908e613f6c86acdc22a37e4 | gridfs_id: 6908e613f6c86acdc22a37b8
Card #258: Engineering Chemistry: Phase Equilibria (Module 3) | fileName: Sem1_Chemistry_U1_Phase Equilibria.pdf | material_id: 6908e613f6c86acdc22a384d | gridfs_id: 6908e613f6c86acdc22a383e
Card #259: Engineering Chemistry Module I - Molecular Spectroscopy | fileName: Sem1_Chemistry_U1_Spectroscopy.pdf | material_id: 6908e613f6c86acdc22a3ab8 | gridfs_id: 6908e613f6c86acdc22a3a9e
Card #260: Engineering Chemistry Module 6 - Corrosion Chemistry | fileName: Sem1_Chemistry_U2_Corrosion.pdf | material_id: 6908e614f6c86acdc22a3c74 | gridfs_id: 6908e614f6c86acdc22a3c5b

=== Subject: Linear Algebra ===
Card #261: Unit 3: Linear Transformations and Vector Space | fileName: Sem4_Linear_Algebra_U3_LINEAR_TRANSFORMATIONS_AND_VECTOR_SPACE.pdf | material_id: 6908e611f6c86acdc22a2e34 | gridfs_id: 6908e611f6c86acdc22a2df9
Card #262: Linear Algebra - Unit 4: Orthogonalisation, Eigenvalues and Eigenvectors | fileName: Sem4_Linear_Algebra_U4_ORTHOGONALISATION_EIGEN_VALUES_AND_EIGEN_VECTORS.pdf | material_id: 6908e612f6c86acdc22a31bf | gridfs_id: 6908e612f6c86acdc22a318a
Card #263: Linear Algebra - Unit 5: Singular Value Decomposition and Positive Definiteness | fileName: Sem4_Linear_Algebra_U5_SINGULAR_VALUE_DECOMPOSITION.pdf | material_id: 6908e612f6c86acdc22a32a0 | gridfs_id: 6908e612f6c86acdc22a326e
Card #264: Linear Algebra Unit 2: Vector Spaces - Definitions, Axioms, Properties, and Examples | fileName: Sem4_Linear_Algebra_U2_VECTOR_SPACES.pdf | material_id: 6908e612f6c86acdc22a34ca | gridfs_id: 6908e612f6c86acdc22a349b
Card #265: Linear Algebra - Unit 1: Matrices and Gaussian Elimination | fileName: Sem4_Linear_Algebra_U1_MATRICES_AND_GAUSSIAN_ELIMINATION.pdf | material_id: 6908e613f6c86acdc22a361c | gridfs_id: 6908e613f6c86acdc22a35e2

=== Subject: Mathematics ===
Card #266: Classwork Problems | fileName: Sem3_Maths_U1_Class_work_problems.pdf | material_id: 6908e611f6c86acdc22a2e73 | gridfs_id: 6908e611f6c86acdc22a2e70
Card #267: Engineering Mathematics I - Units 1 & 2 Class Work Problems | fileName: Sem1_Maths_U1_And_U2_Class_Work_Problems.pdf | material_id: 6908e611f6c86acdc22a3023 | gridfs_id: 6908e611f6c86acdc22a3021
Card #268: Engineering Mathematics II - Unit 4: Fourier Series and Fourier Transforms Problems | fileName: Sem2_Maths_U4_Fourier.pdf | material_id: 6908e612f6c86acdc22a33f0 | gridfs_id: 6908e612f6c86acdc22a33ee
Card #269: Mathematics Unit 1: Probability | fileName: Sem2_Maths_U1_Probability.pdf | material_id: 6908e613f6c86acdc22a3756 | gridfs_id: 6908e613f6c86acdc22a3737
Card #270: Engineering Mathematics - II (UE23MA141B) Unit 1: Integral Calculus - Problems on Double Integrals and Change of Variables | fileName: Sem2_Maths_U3_Integration.pdf | material_id: 6908e613f6c86acdc22a3910 | gridfs_id: 6908e613f6c86acdc22a390e

=== Subject: Microprocessor & Computer Architecture ===
Card #271: Microprocessor & Computer Architecture - Unit 2: Pipelining | fileName: Sem4_Microprocessor_And_computer_Architecture_U2_Pipelining.pdf | material_id: 6908e611f6c86acdc22a2e93 | gridfs_id: 6908e611f6c86acdc22a2e79
Card #272: Unit 1: Basic Processor Architecture and Design in Microprocessor & Computer Architecture | fileName: Sem4_Microprocessor_And_computer_Architecture_U1_Basic_Processor_Architecure_And_Designt.pdf | material_id: 6908e611f6c86acdc22a2f21 | gridfs_id: 6908e611f6c86acdc22a2f08
Card #273: Microprocessor & Computer Architecture - Unit 3: Introduction to Memory | fileName: Sem4_Microprocessor_And_computer_Architecture_U3_Memory.pdf | material_id: 6908e612f6c86acdc22a3240 | gridfs_id: 6908e612f6c86acdc22a321d
Card #274: Microprocessor & Computer Architecture - Unit 4: Introduction to Parallel Computing | fileName: Sem4_Microprocessor_And_computer_Architecture_U4_Memory_Optimization_Constant_And_IO_Subsystem.pdf | material_id: 6908e612f6c86acdc22a3580 | gridfs_id: 6908e612f6c86acdc22a3551

=== Subject: Engineering Mathematics – I ===
Card #275: Class Work Problems: Differential Equations of Higher Order and Partial Differential Equations | fileName: Sem1_Maths_U3_And_U4_Class_Work_Problems.pdf | material_id: 6908e611f6c86acdc22a2ec0 | gridfs_id: 6908e611f6c86acdc22a2ebd
